l2 gear
10:36:10.632 -> Acceleration in g's  X: -0.063, Y: 0.036, Z: 0.989, roll: 2.092, pitch: 3.613
10:39:11.504 -> Acceleration in g's  X: -0.087, Y: 0.017, Z: 1.032, roll: 0.921, pitch: 4.812
10:39:11.539 -> Acceleration in g's  X: -0.084, Y: 0.018, Z: 0.994, roll: 1.013, pitch: 4.828
10:39:11.573 -> Acceleration in g's  X: -0.068, Y: 0.009, Z: 1.003, roll: 0.502, pitch: 3.899
10:39:11.606 -> Acceleration in g's  X: -0.076, Y: 0.024, Z: 1.024, roll: 1.365, pitch: 4.251
10:39:11.606 -> Acceleration in g's  X: -0.059, Y: 0.021, Z: 1.016, roll: 1.157, pitch: 3.301
10:39:11.641 -> Acceleration in g's  X: -0.056, Y: 0.026, Z: 0.995, roll: 1.518, pitch: 3.201
10:39:11.674 -> Acceleration in g's  X: -0.078, Y: 0.031, Z: 0.985, roll: 1.817, pitch: 4.531
10:39:11.708 -> Acceleration in g's  X: -0.071, Y: 0.039, Z: 1.003, roll: 2.230, pitch: 4.063
10:39:11.708 -> Acceleration in g's  X: -0.061, Y: 0.034, Z: 0.986, roll: 1.985, pitch: 3.511
10:39:11.742 -> Acceleration in g's  X: -0.075, Y: 0.045, Z: 0.952, roll: 2.701, pitch: 4.511
10:39:11.776 -> Acceleration in g's  X: -0.075, Y: 0.042, Z: 0.952, roll: 2.525, pitch: 4.511
10:39:11.810 -> Acceleration in g's  X: -0.075, Y: 0.045, Z: 0.987, roll: 2.605, pitch: 4.351
10:39:11.810 -> Acceleration in g's  X: -0.075, Y: 0.043, Z: 0.975, roll: 2.524, pitch: 4.408
10:39:11.844 -> Acceleration in g's  X: -0.069, Y: 0.040, Z: 1.006, roll: 2.280, pitch: 3.940
10:39:11.878 -> Acceleration in g's  X: -0.057, Y: 0.032, Z: 1.010, roll: 1.828, pitch: 3.209
10:39:11.912 -> Acceleration in g's  X: -0.067, Y: 0.027, Z: 0.993, roll: 1.577, pitch: 3.880
10:39:11.912 -> Acceleration in g's  X: -0.063, Y: 0.019, Z: 1.038, roll: 1.024, pitch: 3.499
10:39:11.945 -> Acceleration in g's  X: -0.062, Y: 0.018, Z: 1.014, roll: 0.993, pitch: 3.473
10:39:11.978 -> Acceleration in g's  X: -0.053, Y: 0.026, Z: 0.991, roll: 1.524, pitch: 3.044
10:39:12.012 -> Acceleration in g's  X: -0.056, Y: 0.023, Z: 1.009, roll: 1.331, pitch: 3.157
10:39:12.045 -> Acceleration in g's  X: -0.045, Y: 0.014, Z: 0.980, roll: 0.799, pitch: 2.623
10:39:12.045 -> Acceleration in g's  X: -0.061, Y: 0.027, Z: 0.983, roll: 1.593, pitch: 3.522
10:39:12.079 -> Acceleration in g's  X: -0.059, Y: 0.022, Z: 0.965, roll: 1.334, pitch: 3.474
10:39:12.113 -> Acceleration in g's  X: -0.072, Y: 0.027, Z: 1.000, roll: 1.566, pitch: 4.132
10:39:12.147 -> Acceleration in g's  X: -0.065, Y: 0.020, Z: 0.953, roll: 1.174, pitch: 3.926
10:39:12.147 -> Acceleration in g's  X: -0.069, Y: 0.026, Z: 0.985, roll: 1.533, pitch: 4.024
10:39:12.182 -> Acceleration in g's  X: -0.067, Y: 0.017, Z: 0.993, roll: 0.958, pitch: 3.881
10:39:12.217 -> Acceleration in g's  X: -0.071, Y: 0.024, Z: 0.995, roll: 1.405, pitch: 4.096
10:39:12.250 -> Acceleration in g's  X: -0.064, Y: 0.022, Z: 0.992, roll: 1.297, pitch: 3.716
10:39:12.250 -> Acceleration in g's  X: -0.072, Y: 0.033, Z: 1.005, roll: 1.892, pitch: 4.111
10:39:12.284 -> Acceleration in g's  X: -0.061, Y: 0.021, Z: 1.004, roll: 1.170, pitch: 3.451
10:39:12.317 -> Acceleration in g's  X: -0.065, Y: 0.025, Z: 0.981, roll: 1.482, pitch: 3.813
10:39:12.351 -> Acceleration in g's  X: -0.069, Y: 0.028, Z: 0.949, roll: 1.709, pitch: 4.176
10:39:12.351 -> Acceleration in g's  X: -0.080, Y: 0.024, Z: 1.013, roll: 1.381, pitch: 4.520
10:39:12.384 -> Acceleration in g's  X: -0.065, Y: 0.020, Z: 0.963, roll: 1.162, pitch: 3.887
10:39:12.418 -> Acceleration in g's  X: -0.071, Y: 0.031, Z: 0.975, roll: 1.837, pitch: 4.181
10:39:12.452 -> Acceleration in g's  X: -0.069, Y: 0.048, Z: 0.949, roll: 2.886, pitch: 4.172
10:39:12.452 -> Acceleration in g's  X: -0.074, Y: 0.045, Z: 1.004, roll: 2.562, pitch: 4.224
10:39:12.487 -> Acceleration in g's  X: -0.054, Y: 0.045, Z: 1.005, roll: 2.560, pitch: 3.056
10:39:12.521 -> Acceleration in g's  X: -0.058, Y: 0.037, Z: 1.016, roll: 2.093, pitch: 3.245
10:39:12.555 -> Acceleration in g's  X: -0.071, Y: 0.057, Z: 1.024, roll: 3.165, pitch: 3.975
10:39:12.589 -> Acceleration in g's  X: -0.073, Y: 0.042, Z: 1.036, roll: 2.321, pitch: 4.040
10:39:12.589 -> Acceleration in g's  X: -0.061, Y: 0.034, Z: 0.999, roll: 1.960, pitch: 3.466
10:39:12.624 -> Acceleration in g's  X: -0.064, Y: 0.034, Z: 0.988, roll: 1.981, pitch: 3.729
10:39:12.659 -> Acceleration in g's  X: -0.062, Y: 0.025, Z: 0.986, roll: 1.475, pitch: 3.568
10:39:12.693 -> Acceleration in g's  X: -0.055, Y: 0.019, Z: 0.950, roll: 1.119, pitch: 3.293
10:39:12.693 -> Acceleration in g's  X: -0.058, Y: 0.014, Z: 0.987, roll: 0.793, pitch: 3.340
10:39:12.727 -> Acceleration in g's  X: -0.062, Y: 0.019, Z: 0.963, roll: 1.104, pitch: 3.655
10:39:12.761 -> Acceleration in g's  X: -0.068, Y: 0.021, Z: 0.984, roll: 1.250, pitch: 3.972
10:39:12.797 -> Acceleration in g's  X: -0.074, Y: 0.013, Z: 1.013, roll: 0.718, pitch: 4.191
10:39:12.797 -> Acceleration in g's  X: -0.065, Y: 0.025, Z: 0.971, roll: 1.498, pitch: 3.855
10:39:12.830 -> Acceleration in g's  X: -0.071, Y: 0.022, Z: 1.029, roll: 1.250, pitch: 3.961
10:39:12.864 -> Acceleration in g's  X: -0.069, Y: 0.023, Z: 1.030, roll: 1.303, pitch: 3.849
10:39:12.899 -> Acceleration in g's  X: -0.069, Y: 0.019, Z: 0.988, roll: 1.076, pitch: 4.012
10:39:12.899 -> Acceleration in g's  X: -0.065, Y: 0.021, Z: 1.025, roll: 1.146, pitch: 3.650
10:39:12.933 -> Acceleration in g's  X: -0.068, Y: 0.008, Z: 0.986, roll: 0.454, pitch: 3.965
10:39:12.966 -> Acceleration in g's  X: -0.065, Y: 0.019, Z: 0.922, roll: 1.153, pitch: 4.059
10:39:12.999 -> Acceleration in g's  X: -0.060, Y: 0.045, Z: 1.009, roll: 2.550, pitch: 3.376
10:39:12.999 -> Acceleration in g's  X: -0.063, Y: 0.026, Z: 0.959, roll: 1.575, pitch: 3.727
10:39:13.034 -> Acceleration in g's  X: -0.069, Y: 0.026, Z: 0.971, roll: 1.556, pitch: 4.084
10:39:13.068 -> Acceleration in g's  X: -0.048, Y: 0.063, Z: 1.006, roll: 3.556, pitch: 2.718
10:39:13.103 -> Acceleration in g's  X: -0.071, Y: 0.040, Z: 1.026, roll: 2.234, pitch: 3.970
10:39:13.103 -> Acceleration in g's  X: -0.072, Y: 0.038, Z: 0.999, roll: 2.183, pitch: 4.134
10:39:13.137 -> Acceleration in g's  X: -0.072, Y: 0.047, Z: 0.979, roll: 2.743, pitch: 4.219
10:39:13.170 -> Acceleration in g's  X: -0.063, Y: 0.048, Z: 0.985, roll: 2.780, pitch: 3.625
10:39:13.204 -> Acceleration in g's  X: -0.073, Y: 0.044, Z: 0.993, roll: 2.534, pitch: 4.214
10:39:13.204 -> Acceleration in g's  X: -0.073, Y: 0.041, Z: 1.003, roll: 2.342, pitch: 4.173
10:39:13.239 -> Acceleration in g's  X: -0.060, Y: 0.019, Z: 1.009, roll: 1.054, pitch: 3.379
10:39:13.272 -> Acceleration in g's  X: -0.062, Y: 0.019, Z: 0.953, roll: 1.115, pitch: 3.693
10:39:13.307 -> Acceleration in g's  X: -0.065, Y: 0.024, Z: 0.954, roll: 1.466, pitch: 3.922
10:39:13.307 -> Acceleration in g's  X: -0.063, Y: 0.022, Z: 0.966, roll: 1.332, pitch: 3.759
10:39:13.341 -> Acceleration in g's  X: -0.066, Y: 0.015, Z: 0.975, roll: 0.861, pitch: 3.897
10:39:13.374 -> Acceleration in g's  X: -0.063, Y: 0.014, Z: 0.990, roll: 0.791, pitch: 3.611
10:39:13.409 -> Acceleration in g's  X: -0.060, Y: 0.023, Z: 0.974, roll: 1.379, pitch: 3.500
10:39:13.409 -> Acceleration in g's  X: -0.065, Y: 0.013, Z: 0.971, roll: 0.749, pitch: 3.856
10:39:13.442 -> Acceleration in g's  X: -0.058, Y: 0.017, Z: 0.987, roll: 0.963, pitch: 3.339
10:39:13.476 -> Acceleration in g's  X: -0.059, Y: 0.029, Z: 1.061, roll: 1.582, pitch: 3.161
10:39:13.510 -> Acceleration in g's  X: -0.071, Y: 0.040, Z: 1.051, roll: 2.182, pitch: 3.878
10:39:13.543 -> Acceleration in g's  X: -0.063, Y: 0.013, Z: 0.971, roll: 0.749, pitch: 3.741
10:39:13.543 -> Acceleration in g's  X: -0.055, Y: 0.030, Z: 0.967, roll: 1.794, pitch: 3.236
10:39:13.577 -> Acceleration in g's  X: -0.060, Y: 0.029, Z: 0.979, roll: 1.715, pitch: 3.482
10:39:13.611 -> Acceleration in g's  X: -0.062, Y: 0.023, Z: 0.946, roll: 1.419, pitch: 3.719
10:39:13.646 -> Acceleration in g's  X: -0.064, Y: 0.034, Z: 0.960, roll: 2.039, pitch: 3.839
10:39:13.646 -> Acceleration in g's  X: -0.060, Y: 0.040, Z: 0.943, roll: 2.430, pitch: 3.610
10:39:13.680 -> Acceleration in g's  X: -0.066, Y: 0.050, Z: 0.998, roll: 2.857, pitch: 3.802
10:39:13.713 -> Acceleration in g's  X: -0.071, Y: 0.037, Z: 0.994, roll: 2.138, pitch: 4.099
10:39:13.748 -> Acceleration in g's  X: -0.068, Y: 0.031, Z: 0.976, roll: 1.835, pitch: 4.006
10:39:13.748 -> Acceleration in g's  X: -0.065, Y: 0.054, Z: 0.999, roll: 3.077, pitch: 3.742
10:39:13.781 -> Acceleration in g's  X: -0.094, Y: 0.050, Z: 0.999, roll: 2.854, pitch: 5.354
10:39:13.815 -> Acceleration in g's  X: -0.090, Y: 0.048, Z: 0.988, roll: 2.772, pitch: 5.188
10:39:13.850 -> Acceleration in g's  X: -0.074, Y: 0.036, Z: 0.983, roll: 2.104, pitch: 4.313
10:39:13.850 -> Acceleration in g's  X: -0.076, Y: 0.037, Z: 0.985, roll: 2.157, pitch: 4.417
10:39:13.884 -> Acceleration in g's  X: -0.064, Y: 0.018, Z: 1.000, roll: 1.007, pitch: 3.687
10:39:13.919 -> Acceleration in g's  X: -0.053, Y: 0.030, Z: 0.985, roll: 1.760, pitch: 3.062
10:39:13.953 -> Acceleration in g's  X: -0.053, Y: 0.023, Z: 0.966, roll: 1.390, pitch: 3.124
10:39:13.953 -> Acceleration in g's  X: -0.057, Y: 0.028, Z: 0.990, roll: 1.638, pitch: 3.272
10:39:13.986 -> Acceleration in g's  X: -0.058, Y: 0.026, Z: 1.008, roll: 1.499, pitch: 3.271
10:39:14.020 -> Acceleration in g's  X: -0.060, Y: 0.021, Z: 1.022, roll: 1.204, pitch: 3.334
10:39:14.053 -> Acceleration in g's  X: -0.068, Y: 0.027, Z: 1.003, roll: 1.562, pitch: 3.898
10:39:14.087 -> Acceleration in g's  X: -0.065, Y: 0.031, Z: 1.003, roll: 1.785, pitch: 3.731
10:39:14.087 -> Acceleration in g's  X: -0.063, Y: 0.030, Z: 1.004, roll: 1.727, pitch: 3.616
10:39:14.121 -> Acceleration in g's  X: -0.060, Y: 0.028, Z: 1.011, roll: 1.605, pitch: 3.372
10:39:14.154 -> Acceleration in g's  X: -0.068, Y: 0.029, Z: 0.967, roll: 1.736, pitch: 4.043
10:39:14.187 -> Acceleration in g's  X: -0.067, Y: 0.031, Z: 0.993, roll: 1.802, pitch: 3.879
10:39:14.187 -> Acceleration in g's  X: -0.069, Y: 0.021, Z: 0.999, roll: 1.232, pitch: 3.969
10:39:14.221 -> Acceleration in g's  X: -0.063, Y: 0.024, Z: 0.942, roll: 1.484, pitch: 3.852
10:39:14.255 -> Acceleration in g's  X: -0.077, Y: 0.029, Z: 0.949, roll: 1.768, pitch: 4.644
10:39:14.288 -> Acceleration in g's  X: -0.068, Y: 0.036, Z: 0.996, roll: 2.077, pitch: 3.923
10:39:14.288 -> Acceleration in g's  X: -0.046, Y: 0.040, Z: 0.998, roll: 2.297, pitch: 2.631
10:39:14.323 -> Acceleration in g's  X: -0.043, Y: 0.040, Z: 1.013, roll: 2.264, pitch: 2.428
10:39:14.355 -> Acceleration in g's  X: -0.070, Y: 0.039, Z: 1.013, roll: 2.209, pitch: 3.969
10:39:14.389 -> Acceleration in g's  X: -0.073, Y: 0.045, Z: 1.028, roll: 2.501, pitch: 4.070
10:39:14.424 -> Acceleration in g's  X: -0.082, Y: 0.048, Z: 1.008, roll: 2.718, pitch: 4.648
10:39:14.424 -> Acceleration in g's  X: -0.059, Y: 0.037, Z: 1.006, roll: 2.113, pitch: 3.332
10:39:14.459 -> Acceleration in g's  X: -0.048, Y: 0.036, Z: 0.960, roll: 2.156, pitch: 2.852
10:39:14.492 -> Acceleration in g's  X: -0.056, Y: 0.035, Z: 0.965, roll: 2.087, pitch: 3.300
10:39:14.527 -> Acceleration in g's  X: -0.059, Y: 0.026, Z: 0.942, roll: 1.603, pitch: 3.556
10:39:14.527 -> Acceleration in g's  X: -0.070, Y: 0.024, Z: 0.910, roll: 1.537, pitch: 4.416
10:39:14.560 -> Acceleration in g's  X: -0.080, Y: 0.042, Z: 0.977, roll: 2.462, pitch: 4.683
10:39:14.594 -> Acceleration in g's  X: -0.050, Y: 0.025, Z: 1.013, roll: 1.436, pitch: 2.815
10:39:14.629 -> Acceleration in g's  X: -0.071, Y: 0.036, Z: 0.984, roll: 2.102, pitch: 4.139
10:39:14.629 -> Acceleration in g's  X: -0.089, Y: 0.035, Z: 0.990, roll: 2.033, pitch: 5.125
10:39:14.663 -> Acceleration in g's  X: -0.075, Y: 0.034, Z: 1.032, roll: 1.897, pitch: 4.164
10:39:14.698 -> Acceleration in g's  X: -0.068, Y: 0.011, Z: 0.944, roll: 0.652, pitch: 4.140
10:39:14.731 -> Acceleration in g's  X: -0.073, Y: 0.027, Z: 0.993, roll: 1.577, pitch: 4.216
10:39:14.731 -> Acceleration in g's  X: -0.078, Y: 0.020, Z: 0.982, roll: 1.139, pitch: 4.546
10:39:14.765 -> Acceleration in g's  X: -0.060, Y: 0.021, Z: 0.951, roll: 1.294, pitch: 3.583
10:39:14.800 -> Acceleration in g's  X: -0.065, Y: 0.007, Z: 0.968, roll: 0.405, pitch: 3.868
10:39:14.835 -> Acceleration in g's  X: -0.067, Y: 0.013, Z: 0.974, roll: 0.747, pitch: 3.959
10:39:14.835 -> Acceleration in g's  X: -0.061, Y: 0.031, Z: 0.968, roll: 1.849, pitch: 3.578
10:39:14.870 -> Acceleration in g's  X: -0.062, Y: 0.033, Z: 1.025, roll: 1.855, pitch: 3.432
10:39:14.904 -> Acceleration in g's  X: -0.080, Y: 0.030, Z: 1.026, roll: 1.689, pitch: 4.459
10:39:14.938 -> Acceleration in g's  X: -0.069, Y: 0.022, Z: 0.968, roll: 1.330, pitch: 4.097
10:39:14.938 -> Acceleration in g's  X: -0.040, Y: 0.047, Z: 1.003, roll: 2.676, pitch: 2.284
10:39:14.971 -> Acceleration in g's  X: -0.052, Y: 0.041, Z: 1.016, roll: 2.313, pitch: 2.915
10:39:15.006 -> Acceleration in g's  X: -0.061, Y: 0.032, Z: 0.982, roll: 1.879, pitch: 3.525
10:39:15.041 -> Acceleration in g's  X: -0.055, Y: 0.053, Z: 0.978, roll: 3.088, pitch: 3.197
10:39:15.041 -> Acceleration in g's  X: -0.069, Y: 0.045, Z: 0.975, roll: 2.639, pitch: 4.065
10:39:15.075 -> Acceleration in g's  X: -0.068, Y: 0.050, Z: 1.016, roll: 2.807, pitch: 3.846
10:39:15.110 -> Acceleration in g's  X: -0.060, Y: 0.055, Z: 0.998, roll: 3.136, pitch: 3.411
10:39:15.145 -> Acceleration in g's  X: -0.047, Y: 0.027, Z: 0.955, roll: 1.640, pitch: 2.809
10:39:15.145 -> Acceleration in g's  X: -0.063, Y: 0.037, Z: 0.977, roll: 2.176, pitch: 3.716
10:39:15.178 -> Acceleration in g's  X: -0.060, Y: 0.027, Z: 0.968, roll: 1.618, pitch: 3.521
10:39:15.212 -> Acceleration in g's  X: -0.077, Y: 0.039, Z: 0.999, roll: 2.239, pitch: 4.412
10:39:15.246 -> Acceleration in g's  X: -0.075, Y: 0.034, Z: 1.011, roll: 1.937, pitch: 4.252
10:39:15.246 -> Acceleration in g's  X: -0.069, Y: 0.031, Z: 0.951, roll: 1.882, pitch: 4.167
10:39:15.280 -> Acceleration in g's  X: -0.070, Y: 0.026, Z: 0.952, roll: 1.586, pitch: 4.222
10:39:15.313 -> Acceleration in g's  X: -0.091, Y: 0.028, Z: 1.031, roll: 1.573, pitch: 5.031
10:39:15.348 -> Acceleration in g's  X: -0.077, Y: 0.025, Z: 0.992, roll: 1.466, pitch: 4.445
10:39:15.348 -> Acceleration in g's  X: -0.069, Y: 0.027, Z: 0.991, roll: 1.580, pitch: 4.000
10:39:15.382 -> Acceleration in g's  X: -0.072, Y: 0.014, Z: 0.961, roll: 0.815, pitch: 4.300
10:39:15.416 -> Acceleration in g's  X: -0.075, Y: 0.024, Z: 0.948, roll: 1.475, pitch: 4.533
10:39:15.450 -> Acceleration in g's  X: -0.066, Y: 0.024, Z: 0.948, roll: 1.475, pitch: 4.005
10:39:15.483 -> Acceleration in g's  X: -0.063, Y: 0.016, Z: 0.952, roll: 0.940, pitch: 3.755
10:39:15.483 -> Acceleration in g's  X: -0.065, Y: 0.026, Z: 0.969, roll: 1.559, pitch: 3.862
10:39:15.516 -> Acceleration in g's  X: -0.064, Y: 0.034, Z: 0.987, roll: 1.983, pitch: 3.733
10:39:15.551 -> Acceleration in g's  X: -0.065, Y: 0.043, Z: 1.023, roll: 2.404, pitch: 3.655
10:39:15.584 -> Acceleration in g's  X: -0.057, Y: 0.038, Z: 0.948, roll: 2.300, pitch: 3.416
10:39:15.584 -> Acceleration in g's  X: -0.066, Y: 0.046, Z: 0.966, roll: 2.721, pitch: 3.929
10:39:15.617 -> Acceleration in g's  X: -0.055, Y: 0.053, Z: 0.993, roll: 3.039, pitch: 3.147
10:39:15.651 -> Acceleration in g's  X: -0.057, Y: 0.057, Z: 1.016, roll: 3.192, pitch: 3.187
10:39:15.685 -> Acceleration in g's  X: -0.056, Y: 0.041, Z: 0.991, roll: 2.370, pitch: 3.211
10:39:15.685 -> Acceleration in g's  X: -0.063, Y: 0.048, Z: 0.946, roll: 2.895, pitch: 3.833
10:39:15.719 -> Acceleration in g's  X: -0.072, Y: 0.044, Z: 0.920, roll: 2.735, pitch: 4.487
10:39:15.753 -> Acceleration in g's  X: -0.059, Y: 0.022, Z: 0.972, roll: 1.324, pitch: 3.450
10:39:15.787 -> Acceleration in g's  X: -0.058, Y: 0.032, Z: 0.950, roll: 1.942, pitch: 3.468
10:39:15.820 -> Acceleration in g's  X: -0.066, Y: 0.045, Z: 0.992, roll: 2.592, pitch: 3.825
10:39:15.820 -> Acceleration in g's  X: -0.044, Y: 0.036, Z: 1.013, roll: 2.043, pitch: 2.483
10:39:15.855 -> Acceleration in g's  X: -0.048, Y: 0.034, Z: 1.014, roll: 1.931, pitch: 2.701
10:39:15.889 -> Acceleration in g's  X: -0.049, Y: 0.029, Z: 1.021, roll: 1.644, pitch: 2.738
10:39:15.922 -> Acceleration in g's  X: -0.048, Y: 0.023, Z: 1.007, roll: 1.334, pitch: 2.720
10:39:15.922 -> Acceleration in g's  X: -0.061, Y: 0.026, Z: 0.980, roll: 1.540, pitch: 3.532
10:39:15.956 -> Acceleration in g's  X: -0.065, Y: 0.034, Z: 0.948, roll: 2.064, pitch: 3.945
10:39:15.991 -> Acceleration in g's  X: -0.077, Y: 0.040, Z: 0.993, roll: 2.309, pitch: 4.438
10:39:16.024 -> Acceleration in g's  X: -0.076, Y: 0.012, Z: 0.935, roll: 0.718, pitch: 4.659
10:39:16.024 -> Acceleration in g's  X: -0.078, Y: 0.031, Z: 0.932, roll: 1.921, pitch: 4.791
10:39:16.058 -> Acceleration in g's  X: -0.062, Y: 0.035, Z: 0.953, roll: 2.112, pitch: 3.691
10:39:16.092 -> Acceleration in g's  X: -0.067, Y: 0.009, Z: 0.988, roll: 0.510, pitch: 3.900
10:39:16.125 -> Acceleration in g's  X: -0.067, Y: 0.047, Z: 1.009, roll: 2.660, pitch: 3.817
10:39:16.125 -> Acceleration in g's  X: -0.048, Y: 0.037, Z: 0.997, roll: 2.131, pitch: 2.746
10:39:16.160 -> Acceleration in g's  X: -0.050, Y: 0.042, Z: 0.995, roll: 2.416, pitch: 2.863
10:39:16.194 -> Acceleration in g's  X: -0.056, Y: 0.031, Z: 1.027, roll: 1.742, pitch: 3.100
10:39:16.228 -> Acceleration in g's  X: -0.048, Y: 0.043, Z: 1.030, roll: 2.388, pitch: 2.657
10:39:16.228 -> Acceleration in g's  X: -0.043, Y: 0.035, Z: 0.985, roll: 2.043, pitch: 2.495
10:39:16.262 -> Acceleration in g's  X: -0.044, Y: 0.029, Z: 0.961, roll: 1.746, pitch: 2.617
10:39:16.295 -> Acceleration in g's  X: -0.049, Y: 0.046, Z: 0.991, roll: 2.651, pitch: 2.817
10:39:16.329 -> Acceleration in g's  X: -0.058, Y: 0.039, Z: 0.965, roll: 2.318, pitch: 3.415
10:39:16.363 -> Acceleration in g's  X: -0.070, Y: 0.050, Z: 0.993, roll: 2.871, pitch: 4.045
10:39:16.363 -> Acceleration in g's  X: -0.077, Y: 0.032, Z: 0.921, roll: 2.004, pitch: 4.786
10:39:16.397 -> Acceleration in g's  X: -0.085, Y: 0.040, Z: 1.006, roll: 2.280, pitch: 4.824
10:39:16.432 -> Acceleration in g's  X: -0.082, Y: 0.058, Z: 1.059, roll: 3.115, pitch: 4.425
10:39:16.466 -> Acceleration in g's  X: -0.069, Y: 0.028, Z: 0.938, roll: 1.728, pitch: 4.223
10:39:16.466 -> Acceleration in g's  X: -0.067, Y: 0.038, Z: 1.000, roll: 2.181, pitch: 3.852
10:39:16.500 -> Acceleration in g's  X: -0.059, Y: 0.039, Z: 1.002, roll: 2.233, pitch: 3.344
10:39:16.534 -> Acceleration in g's  X: -0.052, Y: 0.034, Z: 0.977, roll: 2.005, pitch: 3.032
10:39:16.569 -> Acceleration in g's  X: -0.049, Y: 0.020, Z: 0.964, roll: 1.161, pitch: 2.899
10:39:16.569 -> Acceleration in g's  X: -0.058, Y: 0.020, Z: 0.974, roll: 1.149, pitch: 3.386
10:39:16.603 -> Acceleration in g's  X: -0.068, Y: 0.022, Z: 0.982, roll: 1.310, pitch: 3.979
10:39:16.637 -> Acceleration in g's  X: -0.059, Y: 0.028, Z: 1.010, roll: 1.607, pitch: 3.320
10:39:16.671 -> Acceleration in g's  X: -0.057, Y: 0.026, Z: 0.997, roll: 1.515, pitch: 3.250
10:39:16.671 -> Acceleration in g's  X: -0.056, Y: 0.021, Z: 0.959, roll: 1.283, pitch: 3.321
10:39:16.706 -> Acceleration in g's  X: -0.059, Y: 0.026, Z: 1.007, roll: 1.500, pitch: 3.329
10:39:16.741 -> Acceleration in g's  X: -0.063, Y: 0.017, Z: 0.997, roll: 0.954, pitch: 3.586
10:39:16.776 -> Acceleration in g's  X: -0.069, Y: 0.023, Z: 0.993, roll: 1.352, pitch: 3.992
10:39:16.776 -> Acceleration in g's  X: -0.064, Y: 0.029, Z: 0.994, roll: 1.688, pitch: 3.708
10:39:16.810 -> Acceleration in g's  X: -0.047, Y: 0.031, Z: 0.951, roll: 1.882, pitch: 2.820
10:39:16.844 -> Acceleration in g's  X: -0.051, Y: 0.034, Z: 0.993, roll: 1.971, pitch: 2.925
10:39:16.879 -> Acceleration in g's  X: -0.059, Y: 0.032, Z: 1.018, roll: 1.814, pitch: 3.294
10:39:16.879 -> Acceleration in g's  X: -0.059, Y: 0.029, Z: 0.983, roll: 1.706, pitch: 3.408
10:39:16.912 -> Acceleration in g's  X: -0.064, Y: 0.055, Z: 1.000, roll: 3.130, pitch: 3.682
10:39:16.947 -> Acceleration in g's  X: -0.065, Y: 0.055, Z: 1.016, roll: 3.082, pitch: 3.681
10:39:16.981 -> Acceleration in g's  X: -0.062, Y: 0.038, Z: 0.983, roll: 2.218, pitch: 3.577
10:39:16.981 -> Acceleration in g's  X: -0.074, Y: 0.044, Z: 0.991, roll: 2.539, pitch: 4.278
10:39:17.015 -> Acceleration in g's  X: -0.079, Y: 0.040, Z: 1.003, roll: 2.286, pitch: 4.506
10:39:17.049 -> Acceleration in g's  X: -0.072, Y: 0.041, Z: 1.010, roll: 2.326, pitch: 4.090
10:39:17.083 -> Acceleration in g's  X: -0.077, Y: 0.048, Z: 1.015, roll: 2.700, pitch: 4.343
10:39:17.083 -> Acceleration in g's  X: -0.051, Y: 0.028, Z: 0.941, roll: 1.723, pitch: 3.086
10:39:17.116 -> Acceleration in g's  X: -0.049, Y: 0.035, Z: 0.981, roll: 2.052, pitch: 2.846
10:39:17.149 -> Acceleration in g's  X: -0.048, Y: 0.032, Z: 1.016, roll: 1.817, pitch: 2.696
10:39:17.183 -> Acceleration in g's  X: -0.061, Y: 0.013, Z: 0.955, roll: 0.762, pitch: 3.627
10:39:17.183 -> Acceleration in g's  X: -0.057, Y: 0.021, Z: 0.950, roll: 1.295, pitch: 3.410
10:39:17.217 -> Acceleration in g's  X: -0.065, Y: 0.047, Z: 0.977, roll: 2.748, pitch: 3.829
10:39:17.251 -> Acceleration in g's  X: -0.065, Y: 0.037, Z: 1.014, roll: 2.097, pitch: 3.691
10:39:17.285 -> Acceleration in g's  X: -0.051, Y: 0.026, Z: 0.971, roll: 1.556, pitch: 2.994
10:39:17.318 -> Acceleration in g's  X: -0.060, Y: 0.037, Z: 0.998, roll: 2.129, pitch: 3.413
10:39:17.318 -> Acceleration in g's  X: -0.060, Y: 0.042, Z: 1.006, roll: 2.391, pitch: 3.386
10:39:17.353 -> Acceleration in g's  X: -0.035, Y: 0.011, Z: 0.973, roll: 0.633, pitch: 2.070
10:39:17.386 -> Acceleration in g's  X: -0.055, Y: 0.042, Z: 0.947, roll: 2.538, pitch: 3.301
10:39:17.420 -> Acceleration in g's  X: -0.069, Y: 0.030, Z: 0.939, roll: 1.846, pitch: 4.219
10:39:17.420 -> Acceleration in g's  X: -0.066, Y: 0.016, Z: 0.932, roll: 0.961, pitch: 4.077
10:39:17.456 -> Acceleration in g's  X: -0.048, Y: 0.030, Z: 0.984, roll: 1.762, pitch: 2.782
10:39:17.488 -> Acceleration in g's  X: -0.056, Y: 0.039, Z: 0.979, roll: 2.286, pitch: 3.253
10:39:17.522 -> Acceleration in g's  X: -0.070, Y: 0.039, Z: 0.999, roll: 2.239, pitch: 4.023
10:39:17.522 -> Acceleration in g's  X: -0.054, Y: 0.047, Z: 0.957, roll: 2.804, pitch: 3.208
10:39:17.555 -> Acceleration in g's  X: -0.042, Y: 0.051, Z: 0.945, roll: 3.075, pitch: 2.540
10:39:17.589 -> Acceleration in g's  X: -0.053, Y: 0.042, Z: 0.960, roll: 2.505, pitch: 3.141
